STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/14/1943,,,0.02,",,6,",,,,,95,",,6",70,",,6",72,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/15/1943,,,0.03,",,6,",,,,,96,",,6",59,",,6",59,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/16/1943,,,0,",,6,",,,,,89,",,6",58,",,6",60,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/17/1943,,,0.72,",,6,",,,,,92,",,6",59,",,6",66,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/18/1943,,,0,",,6,",,,,,77,",,6",51,",,6",55,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/19/1943,,,0,",,6,",,,,,73,",,6",52,",,6",53,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/20/1943,,,0,",,6,",,,,,80,",,6",51,",,6",54,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/21/1943,,,0,",,6,",,,,,86,",,6",52,",,6",58,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/22/1943,,,0,",,6,",,,,,83,",,6",57,",,6",60,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/23/1943,,,0,",,6,",,,,,90,",,6",56,",,6",58,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/24/1943,,,0,",,6,",,,,,91,",,6",56,",,6",63,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/25/1943,,,0,"T,,6,",,,,,91,",,6",62,",,6",65,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/26/1943,,,0.02,",,6,",,,,,95,",,6",65,",,6",69,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/27/1943,,,0.97,",,6,",,,,,76,",,6",66,",,6",69,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/28/1943,,,0.14,",,6,",,,,,91,",,6",66,",,6",68,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/29/1943,,,0.04,",,6,",,,,,83,",,6",62,",,6",64,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/30/1943,,,0,",,6,",,,,,80,",,6",61,",,6",63,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,8/31/1943,,,0,",,6,",,,,,83,",,6",58,",,6",59,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/1/1943,,,0,",,6,",,,,,89,",,6",57,",,6",60,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/2/1943,,,0,",,6,",,,,,92,",,6",57,",,6",65,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/3/1943,,,0,",,6,",,,,,86,",,6",57,",,6",70,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/4/1943,,,0.11,",,6,",,,,,84,",,6",58,",,6",69,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/5/1943,,,0.13,",,6,",,,,,88,",,6",53,",,6",67,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/6/1943,,,0,"T,,6,",,,,,89,",,6",64,",,6",66,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/7/1943,,,0.04,",,6,",,,,,92,",,6",66,",,6",70,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/8/1943,,,0,"P,,6,",,,,,75,",,6",54,",,6",55,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/9/1943,,,0,",,6,",,,,,85,",,6",52,",,6",55,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/10/1943,,,0,",,6,",,,,,86,",,6",43,",,6",48,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/11/1943,,,0,",,6,",,,,,70,",,6",43,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/12/1943,,,0,",,6,",,,,,78,",,6",43,",,6",51,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/13/1943,,,0,",,6,",,,,,78,",,6",45,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/14/1943,,,0,",,6,",,,,,81,",,6",41,",,6",42,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/15/1943,,,0,"T,,6,",,,,,81,",,6",42,",,6",56,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/16/1943,,,0,",,6,",,,,,85,",,6",50,",,6",57,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/17/1943,,,0.01,",,6,",,,,,77,",,6",47,",,6",48,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/18/1943,,,0,",,6,",,,,,66,",,6",38,",,6",41,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/19/1943,,,0,",,6,",,,,,73,",,6",41,",,6",44,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/20/1943,,,0.4,",,6,",,,,,70,",,6",44,",,6",53,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/21/1943,,,0.19,",,6,",,,,,61,",,6",53,",,6",58,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/22/1943,,,0.03,",,6,",,,,,67,",,6",57,",,6",59,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/23/1943,,,0,",,6,",,,,,79,",,6",54,",,6",55,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/24/1943,,,0.14,",,6,",,,,,78,",,6",45,",,6",47,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/25/1943,,,0,",,6,",,,,,60,",,6",41,",,6",44,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/26/1943,,,0.04,",,6,",,,,,70,",,6",40,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/27/1943,,,0,",,6,",,,,,68,",,6",39,",,6",40,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/28/1943,,,0,",,6,",,,,,77,",,6",40,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/29/1943,,,0,",,6,",,,,,81,",,6",44,",,6",48,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/30/1943,,,0,",,6,",,,,,89,",,6",43,",,6",44,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/1/1943,,,0,",,6,",0,",,6,",,,81,",,6",43,",,6",47,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/2/1943,,,0,",,6,",0,",,6,",,,78,",,6",45,",,6",49,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/3/1943,,,0,",,6,",0,",,6,",,,79,",,6",48,",,6",54,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/4/1943,,,0,",,6,",0,",,6,",,,69,",,6",42,",,6",44,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/5/1943,,,0,",,6,",0,",,6,",,,66,",,6",35,",,6",38,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/6/1943,,,0,",,6,",0,",,6,",,,70,",,6",31,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/7/1943,,,0,",,6,",0,",,6,",,,74,",,6",32,",,6",36,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/8/1943,,,0,",,6,",0,",,6,",,,78,",,6",35,",,6",37,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/9/1943,,,0,",,6,",0,",,6,",,,82,",,6",35,",,6",44,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/10/1943,,,0,",,6,",0,",,6,",,,76,",,6",40,",,6",41,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/11/1943,,,0,",,6,",0,",,6,",,,78,",,6",41,",,6",42,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/12/1943,,,0,",,6,",0,",,6,",,,76,",,6",43,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/13/1943,,,0,",,6,",0,",,6,",,,78,",,6",39,",,6",40,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/14/1943,,,0.14,",,6,",0,",,6,",,,77,",,6",40,",,6",58,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/15/1943,,,0.25,",,6,",0,",,6,",,,68,",,6",53,",,6",59,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/16/1943,,,0.67,",,6,",0,",,6,",,,78,",,6",42,",,6",52,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/17/1943,,,0.02,",,6,",0,",,6,",,,53,",,6",38,",,6",39,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/18/1943,,,0,",,6,",0,",,6,",,,48,",,6",30,",,6",31,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/19/1943,,,0,",,6,",0,",,6,",,,64,",,6",31,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/20/1943,,,0,",,6,",0,",,6,",,,73,",,6",34,",,6",35,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/21/1943,,,0,",,6,",0,",,6,",,,77,",,6",34,",,6",39,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/22/1943,,,0,",,6,",0,",,6,",,,74,",,6",36,",,6",55,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/23/1943,,,0,",,6,",0,",,6,",,,68,",,6",35,",,6",36,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/24/1943,,,0,",,6,",0,",,6,",,,63,",,6",36,",,6",40,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/25/1943,,,0,"T,,6,",0,",,6,",,,69,",,6",37,",,6",48,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/26/1943,,,0.06,",,6,",0,",,6,",,,54,",,6",34,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/27/1943,,,0,"T,,6,",0,",,6,",,,53,",,6",44,",,6",47,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/28/1943,,,0.55,",,6,",0,",,6,",,,60,",,6",42,",,6",43,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/29/1943,,,0.09,",,6,",0,",,6,",,,47,",,6",34,",,6",35,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/30/1943,,,0,",,6,",0,",,6,",,,75,",,6",34,",,6",40,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/31/1943,,,0,",,6,",0,",,6,",,,70,",,6",39,",,6",48,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/1/1943,,,0,",,6,",0,",,6,",,,80,",,6",44,",,6",47,",I,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/2/1943,,,0.1,",,6,",0,",,6,",,,71,",,6",49,",I,6",53,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/3/1943,,,0.82,",,6,",0,",,6,",,,62,",,6",40,",,6",41,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/4/1943,,,0.01,",,6,",0,",,6,",,,54,",,6",28,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/5/1943,,,0,",,6,",0,",,6,",,,60,",,6",29,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/6/1943,,,0,",,6,",0,",,6,",,,63,",,6",30,",,6",41,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/7/1943,,,0,",,6,",0,",,6,",,,74,",,6",35,",,6",45,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/8/1943,,,0.21,",,6,",0,",,6,",,,71,",,6",42,",,6",58,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/9/1943,,,0.57,",,6,",0,",,6,",,,72,",,6",37,",,6",38,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/10/1943,,,0,",,6,",0,",,6,",,,43,",,6",32,",,6",34,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/11/1943,,,0.02,",,6,",0.5,",,6,",0,"T,,6,",44,",,6",28,",,6",31,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/12/1943,,,0.01,",,6,",0,",,6,",,,37,",,6",20,",,6",21,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/13/1943,,,0,",,6,",0,",,6,",,,54,",,6",21,",,6",39,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/14/1943,,,0,",,6,",0,",,6,",,,49,",,6",21,",,6",23,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/15/1943,,,0,",,6,",0,",,6,",,,60,",,6",21,",,6",33,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/16/1943,,,0,",,6,",0,",,6,",,,65,",,6",30,",,6",45,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/17/1943,,,0,",,6,",0,",,6,",,,48,",,6",28,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/18/1943,,,0,",,6,",0,",,6,",,,47,",,6",21,",,6",22,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/19/1943,,,0,",,6,",0,",,6,",,,68,",,6",22,",,6",29,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/20/1943,,,0,",,6,",0,",,6,",,,74,",,6",28,",,6",33,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/21/1943,,,0.01,",,6,",0,",,6,",,,65,",,6",32,",,6",38,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/22/1943,,,0,",,6,",0,",,6,",,,70,",,6",36,",,6",38,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/23/1943,,,0,",,6,",0,",,6,",,,47,",,6",26,",,6",27,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/24/1943,,,0,",,6,",0,",,6,",,,46,",,6",24,",,6",25,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/25/1943,,,0,",,6,",0,",,6,",,,55,",,6",23,",,6",24,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/26/1943,,,0,",,6,",0,",,6,",,,54,",,6",22,",,6",25,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/27/1943,,,0,",,6,",0,",,6,",,,58,",,6",23,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/28/1943,,,0,",,6,",0,",,6,",,,52,",,6",20,",,6",22,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/29/1943,,,0,",,6,",0,",,6,",,,53,",,6",19,",,6",20,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/30/1943,,,0,",,6,",0,",,6,",,,45,",,6",20,",,6",27,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/1/1943,,,0,",,6,",0,",,6,",,,46,",,6",23,",,6",24,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/2/1943,,,0,",,6,",0,",,6,",,,54,",,6",22,",,6",34,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/3/1943,,,0.02,",,6,",0,",,6,",,,62,",,6",34,",,6",43,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/4/1943,,,0,"T,,6,",0,",,6,",,,60,",,6",32,",,6",44,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/5/1943,,,0,",,6,",0,",,6,",,,57,",,6",33,",,6",34,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/6/1943,,,0,",,6,",0,",,6,",,,56,",,6",33,",,6",40,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/7/1943,,,0.21,",,6,",0,",,6,",,,57,",,6",40,",,6",47,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/8/1943,,,0.01,",,6,",0,",,6,",,,85,",S,6",44,",,6",46,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/9/1943,,,0.04,",,6,",0,",,6,",,,64,",,6",45,",,6",57,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/10/1943,,,0,"T,,6,",0,",,6,",,,59,",,6",36,",,6",42,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/11/1943,,,0.38,",,6,",0,",,6,",,,46,",,6",29,",,6",31,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/12/1943,,,0,",,6,",0,",,6,",,,36,",,6",16,",,6",17,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/13/1943,,,0,"T,,6,",0,"T,,6,",0,"T,,6,",52,",,6",16,",,6",26,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/14/1943,,,0.01,",,6,",0,",,6,",,,35,",,6",19,",,6",20,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/15/1943,,,0,",,6,",0,",,6,",,,37,",,6",18,",,6",18,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/16/1943,,,0,",,6,",0,",,6,",,,25,",,6",5,",,6",6,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/17/1943,,,0,",,6,",0,",,6,",,,24,",,6",4,",,6",5,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/18/1943,,,0,",,6,",0,",,6,",,,22,",,6",4,",,6",9,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/19/1943,,,0,",,6,",0,",,6,",,,43,",,6",7,",,6",13,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/20/1943,,,0,",,6,",0,",,6,",,,49,",,6",13,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/21/1943,,,0,",,6,",0,",,6,",,,40,",,6",16,",,6",19,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/22/1943,,,0,",,6,",0,",,6,",,,53,",,6",19,",,6",31,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/23/1943,,,0,",,6,",0,",,6,",,,42,",,6",14,",,6",14,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/24/1943,,,0,",,6,",0,",,6,",,,28,",,6",3,",,6",4,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/25/1943,,,0,"T,,6,",0,",,6,",,,32,",,6",4,",,6",28,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/26/1943,,,0.66,",,6,",0,",,6,",,,39,",,6",28,",,6",38,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/27/1943,,,0.3,",,6,",0,",,6,",,,46,",,6",35,",,6",41,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/28/1943,,,0,",,6,",0,",,6,",,,47,",,6",35,",,6",38,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/29/1943,,,0.75,",,6,",0.2,",,6,",0,"T,,6,",41,",,6",31,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/30/1943,,,0,"T,,6,",0,",,6,",,,35,",,6",27,",,6",28,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/31/1943,,,0,",,6,",0,",,6,",,,38,",,6",26,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/1/1944,,,0,",,6,",0,",,6,",,,32,",,6",28,",,6",29,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/2/1944,,,0,",,6,",0,",,6,",,,39,",,6",24,",,6",27,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/3/1944,,,1.23,",,6,",0,",,6,",,,41,",,6",26,",,6",37,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/4/1944,,,0.1,",,6,",0,",,6,",,,40,",,6",35,",,6",36,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/5/1944,,,0,",,6,",0,",,6,",,,45,",,6",29,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/6/1944,,,0.05,",,6,",0,",,6,",,,50,",,6",30,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/7/1944,,,0,",,6,",0,",,6,",,,40,",,6",17,",,6",18,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/8/1944,,,0,"T,,6,",0,",,6,",,,45,",,6",16,",,6",29,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/9/1944,,,0.06,",,6,",1,",,6,",1,",,6,",33,",,6",18,",,6",19,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/10/1944,,,0,",,6,",0,",,6,",0,"T,,6,",38,",,6",9,",,6",11,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/11/1944,,,0,",,6,",0,",,6,",,,40,",,6",10,",,6",14,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/12/1944,,,0,",,6,",0,",,6,",,,50,",,6",13,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/13/1944,,,0,",,6,",0,",,6,",,,39,",,6",17,",,6",17,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/14/1944,,,0,",,6,",0,",,6,",,,33,",,6",10,",,6",13,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/15/1944,,,0.02,",,6,",0,",,6,",,,40,",,6",11,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/16/1944,,,1.13,",,6,",0.2,",,6,",0,"T,,6,",34,",,6",30,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/17/1944,,,0,",,6,",0,",,6,",,,37,",,6",26,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/18/1944,,,0,",,6,",0,",,6,",,,42,",,6",29,",,6",31,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/19/1944,,,0,",,6,",0,",,6,",,,34,",,6",30,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/20/1944,,,0.01,",,6,",0,",,6,",,,40,",,6",29,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/21/1944,,,0,",,6,",0,",,6,",,,45,",,6",27,",,6",28,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/22/1944,,,0,",,6,",0,",,6,",,,56,",,6",26,",,6",28,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/23/1944,,,0.04,",,6,",0,",,6,",,,53,",,6",26,",,6",40,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/24/1944,,,0,",,6,",0,",,6,",,,44,",,6",23,",,6",25,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/25/1944,,,0,",,6,",0,",,6,",,,51,",,6",23,",,6",30,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/26/1944,,,0,",,6,",0,",,6,",,,55,",,6",29,",,6",32,",,6,"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/27/1944,,,0,",,6,",0,",,6,",,,51,",,6",31,",,6",33,",,6,"
